NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/27/2023 09:14 with : 1461 records
Date criteria from : Jan 01 2011 to : Jan 01 2015
Data Interval : 1440 minutes

Date/Time,MW
11/16/2012 00:00,1362.25
11/17/2012 00:00,3776.72
11/18/2012 00:00,4928.40
11/19/2012 00:00,2155.76
11/20/2012 00:00,581.47
11/21/2012 00:00,3234.83
11/22/2012 00:00,4615.53
11/23/2012 00:00,4931.68
11/24/2012 00:00,2757.97
11/25/2012 00:00,5057.54
11/26/2012 00:00,4934.36
11/27/2012 00:00,2559.52
11/28/2012 00:00,3877.60
11/29/2012 00:00,4981.67
11/30/2012 00:00,4235.34
12/01/2012 00:00,5451.56
12/02/2012 00:00,5168.77
12/03/2012 00:00,4944.63
12/04/2012 00:00,3413.89
12/05/2012 00:00,1761.68
12/06/2012 00:00,4115.51
12/07/2012 00:00,1465.57
12/08/2012 00:00,2194.78
12/09/2012 00:00,5135.53
12/10/2012 00:00,2844.29
12/11/2012 00:00,1558.99
12/12/2012 00:00,4025.07
12/13/2012 00:00,6320.13
12/14/2012 00:00,6964.13
12/15/2012 00:00,4299.19
12/16/2012 00:00,4124.99
12/17/2012 00:00,4616.69
12/18/2012 00:00,4129.03
12/19/2012 00:00,7341.64
12/20/2012 00:00,4540.40
12/21/2012 00:00,3085.10
12/22/2012 00:00,6695.44
12/23/2012 00:00,4309.40
12/24/2012 00:00,1817.22
12/25/2012 00:00,6610.31
12/26/2012 00:00,2164.78
12/27/2012 00:00,3149.37
12/28/2012 00:00,2647.23
12/29/2012 00:00,1527.56
12/30/2012 00:00,6597.54
12/31/2012 00:00,4154.75
01/01/2013 00:00,2110.31
01/02/2013 00:00,815.85
01/03/2013 00:00,1521.22
01/04/2013 00:00,1251.46
01/05/2013 00:00,2527.58
01/06/2013 00:00,1683.93
01/07/2013 00:00,3450.55
01/08/2013 00:00,1929.35
01/09/2013 00:00,4623.36
01/10/2013 00:00,2614.87
01/11/2013 00:00,6783.58
01/12/2013 00:00,4551.46
01/13/2013 00:00,3401.34
01/14/2013 00:00,2857.76
01/15/2013 00:00,1926.38
01/16/2013 00:00,2611.65
01/17/2013 00:00,1619.88
01/18/2013 00:00,3925.05
01/19/2013 00:00,3753.00
01/20/2013 00:00,575.04
01/21/2013 00:00,1857.19
01/22/2013 00:00,2307.64
01/23/2013 00:00,3879.88
01/24/2013 00:00,4019.46
01/25/2013 00:00,2929.34
01/26/2013 00:00,2663.99
01/27/2013 00:00,6292.61
01/28/2013 00:00,6871.61
01/29/2013 00:00,7131.82
01/30/2013 00:00,5613.73
01/31/2013 00:00,2935.04
02/01/2013 00:00,3744.57
02/02/2013 00:00,3650.67
02/03/2013 00:00,3862.42
02/04/2013 00:00,3594.45
02/05/2013 00:00,1257.03
02/06/2013 00:00,3323.53
02/07/2013 00:00,4399.86
02/08/2013 00:00,3251.11
02/09/2013 00:00,8372.20
02/10/2013 00:00,4699.86
02/11/2013 00:00,2632.95
02/12/2013 00:00,3306.54
02/13/2013 00:00,1408.79
02/14/2013 00:00,2606.18
02/15/2013 00:00,4495.83
02/16/2013 00:00,2113.89
02/17/2013 00:00,7848.45
02/18/2013 00:00,6675.90
02/19/2013 00:00,4755.15
02/20/2013 00:00,5868.33
02/21/2013 00:00,5562.86
02/22/2013 00:00,2379.95
02/23/2013 00:00,2326.64
02/24/2013 00:00,6299.17
02/25/2013 00:00,7211.36
02/26/2013 00:00,2962.56
02/27/2013 00:00,4964.77
02/28/2013 00:00,1777.21
03/01/2013 00:00,2190.24
03/02/2013 00:00,1578.49
03/03/2013 00:00,6941.88
03/04/2013 00:00,6030.13
03/05/2013 00:00,5313.39
03/06/2013 00:00,3698.60
03/07/2013 00:00,7164.93
03/08/2013 00:00,7756.27
03/09/2013 00:00,7105.11
03/10/2013 00:00,7199.24
03/11/2013 00:00,1852.95
03/12/2013 00:00,5001.48
03/13/2013 00:00,2387.02
03/14/2013 00:00,5736.93
03/15/2013 00:00,6854.53
03/16/2013 00:00,6455.10
03/17/2013 00:00,2989.53
03/18/2013 00:00,3400.50
03/19/2013 00:00,4023.35
03/20/2013 00:00,3137.88
03/21/2013 00:00,6795.24
03/22/2013 00:00,3350.37
03/23/2013 00:00,2570.31
03/24/2013 00:00,4798.48
03/25/2013 00:00,2531.53
03/26/2013 00:00,4051.70
03/27/2013 00:00,7836.28
03/28/2013 00:00,5664.92
03/29/2013 00:00,5789.94
03/30/2013 00:00,3493.90
03/31/2013 00:00,3966.24
04/01/2013 00:00,3682.81
04/02/2013 00:00,4602.90
04/03/2013 00:00,3541.94
04/04/2013 00:00,1688.40
04/05/2013 00:00,3632.17
04/06/2013 00:00,5792.57
04/07/2013 00:00,6254.43
04/08/2013 00:00,7358.76
04/09/2013 00:00,7980.67
04/10/2013 00:00,4999.96
04/11/2013 00:00,1456.84
04/12/2013 00:00,3882.78
04/13/2013 00:00,6308.17
04/14/2013 00:00,6105.77
04/15/2013 00:00,5217.82
04/16/2013 00:00,4814.61
